roll,pitch,yaw
-0.177939,-0.257233,-1.54829
-0.177688,-0.255719,-1.5477
-0.176525,-0.25481,-1.54723
-0.176536,-0.254068,-1.54812
-0.175886,-0.253119,-1.54846
-0.176239,-0.25367,-1.54753
-0.176079,-0.255676,-1.54778
-0.177987,-0.255929,-1.54786
-0.181331,-0.258093,-1.54774
-0.185851,-0.258502,-1.55047
-0.186061,-0.256607,-1.55301
-0.18437,-0.255133,-1.55147
-0.183098,-0.255528,-1.55107
-0.182788,-0.255535,-1.55094
-0.183184,-0.254968,-1.55177
-0.184555,-0.255749,-1.55176
-0.185023,-0.256007,-1.55202
-0.186578,-0.257289,-1.55216
-0.187823,-0.258058,-1.55279
-0.189449,-0.258549,-1.55322
-0.191706,-0.25884,-1.55534
-0.193632,-0.259622,-1.55661
-0.195831,-0.261504,-1.55725
-0.197535,-0.262535,-1.55766
-0.198876,-0.263626,-1.55728
-0.200345,-0.265231,-1.55762
-0.199763,-0.265891,-1.55808
-0.200739,-0.26622,-1.55815
-0.19919,-0.265796,-1.55948
-0.20058,-0.265341,-1.55872
-0.200323,-0.265721,-1.5603
-0.202347,-0.267028,-1.55992
-0.203644,-0.268023,-1.56081
-0.204649,-0.268888,-1.56125
-0.205577,-0.269028,-1.562
-0.205551,-0.269129,-1.56307
-0.20592,-0.269048,-1.56393
-0.206862,-0.269425,-1.56408
-0.210319,-0.270427,-1.56546
-0.210407,-0.271023,-1.56872
-0.212209,-0.272053,-1.56988
-0.211531,-0.274303,-1.57156
-0.213648,-0.274595,-1.57296
-0.212147,-0.277185,-1.5736
-0.21019,-0.279444,-1.5766
-0.209578,-0.279847,-1.57836
-0.208393,-0.279386,-1.5886
-0.209097,-0.279984,-1.58843
-0.209149,-0.282198,-1.58969
-0.21065,-0.281371,-1.59125
-0.211037,-0.279485,-1.59365
-0.210318,-0.28075,-1.59261
-0.209874,-0.283413,-1.59158
-0.21006,-0.28524,-1.59159
-0.211752,-0.286151,-1.59171
-0.213267,-0.288106,-1.59373
-0.214478,-0.289213,-1.59285
-0.214893,-0.290705,-1.59374
-0.214349,-0.291813,-1.59306
-0.213152,-0.292953,-1.59432
-0.210916,-0.292473,-1.59591
-0.210329,-0.292501,-1.59649
-0.209872,-0.292936,-1.59651
-0.209155,-0.293413,-1.5962
-0.209314,-0.293682,-1.59576
-0.210358,-0.294688,-1.59631
-0.213512,-0.297244,-1.59732
-0.214244,-0.29961,-1.59756
-0.216277,-0.299681,-1.59714
-0.21782,-0.299974,-1.59898
-0.217852,-0.300241,-1.59987
-0.218832,-0.300954,-1.59775
-0.218359,-0.301571,-1.60035
-0.219377,-0.30188,-1.59835
-0.219342,-0.302943,-1.59993
-0.219943,-0.303311,-1.59851
-0.220424,-0.303305,-1.60032
-0.221236,-0.302766,-1.6004
-0.221732,-0.303745,-1.60123
-0.223044,-0.304706,-1.60136
-0.224748,-0.305573,-1.60183
-0.224771,-0.307571,-1.60235
-0.22442,-0.308818,-1.60148
-0.224444,-0.310205,-1.60139
-0.222837,-0.310028,-1.60182
-0.224421,-0.310636,-1.60196
-0.224125,-0.310358,-1.60399
-0.224778,-0.310386,-1.60421
-0.222773,-0.310127,-1.60529
-0.223527,-0.310676,-1.60407
-0.221223,-0.310645,-1.60507
-0.220628,-0.30955,-1.60311
-0.21948,-0.309601,-1.60418
-0.221308,-0.311052,-1.59906
-0.223451,-0.318115,-1.59994
-0.227595,-0.319885,-1.60014
-0.230767,-0.320478,-1.60273
-0.231757,-0.321741,-1.60481
-0.232238,-0.321793,-1.60488
-0.230615,-0.320393,-1.60687
-0.229025,-0.319323,-1.60573
-0.227302,-0.32051,-1.60555
-0.227362,-0.321173,-1.60568
-0.227298,-0.321825,-1.60706
-0.228562,-0.323516,-1.60747
-0.227822,-0.324344,-1.60835
-0.228703,-0.325785,-1.60715
-0.228017,-0.325572,-1.60786
-0.228727,-0.324486,-1.60816
-0.227391,-0.324239,-1.60903
-0.227913,-0.324853,-1.60776
-0.226754,-0.325253,-1.6081
-0.227142,-0.325274,-1.60751
-0.226797,-0.325451,-1.60894
-0.227527,-0.325807,-1.60757
-0.226442,-0.326132,-1.60869
-0.22706,-0.32579,-1.60768
-0.225708,-0.326498,-1.60902
-0.225435,-0.326512,-1.60751
-0.22506,-0.326248,-1.60885
-0.22432,-0.325941,-1.60878
-0.223617,-0.326079,-1.60855
-0.22438,-0.326344,-1.60858
-0.223741,-0.3261,-1.60843
-0.223804,-0.325745,-1.60885
-0.223371,-0.325914,-1.60827
-0.223347,-0.326245,-1.60829
-0.223424,-0.326534,-1.60771
-0.2236,-0.32659,-1.60804
-0.224315,-0.326653,-1.60781
-0.223083,-0.32654,-1.60819
-0.22248,-0.325372,-1.60828
-0.22175,-0.324753,-1.60874
-0.221831,-0.325116,-1.60881
-0.221525,-0.325972,-1.60903
-0.222252,-0.326231,-1.60861
-0.222221,-0.326062,-1.60965
-0.22236,-0.325856,-1.60933
-0.221979,-0.32554,-1.60976
-0.221821,-0.32556,-1.60945
-0.221334,-0.326024,-1.60981
-0.222142,-0.32684,-1.60943
-0.222535,-0.3275,-1.61052
-0.222382,-0.327987,-1.60964
-0.221425,-0.327629,-1.61068
-0.221718,-0.327516,-1.61014
-0.220235,-0.327026,-1.61109
-0.220614,-0.327333,-1.611
-0.220198,-0.327613,-1.61097
-0.220331,-0.32824,-1.61061
-0.221666,-0.327513,-1.6106
-0.222771,-0.32833,-1.61103
-0.222252,-0.328716,-1.61025
-0.222526,-0.329392,-1.61021
-0.222917,-0.32866,-1.61003
-0.224623,-0.329598,-1.6136
-0.224207,-0.328172,-1.61473
-0.224887,-0.329692,-1.61667
-0.224632,-0.329386,-1.617
-0.224784,-0.329969,-1.61784
-0.223106,-0.3286,-1.61894
-0.21999,-0.326845,-1.61969
-0.220185,-0.325599,-1.6195
-0.219473,-0.325465,-1.62123
-0.219521,-0.325888,-1.6205
-0.22005,-0.326463,-1.62126
-0.219716,-0.326761,-1.62162
-0.219511,-0.325655,-1.62252
-0.218731,-0.32555,-1.62187
-0.217075,-0.325334,-1.62362
-0.214595,-0.323594,-1.62566
-0.212655,-0.321756,-1.62871
-0.210911,-0.321875,-1.63014
-0.210242,-0.321619,-1.63041
-0.210232,-0.321564,-1.63185
-0.211483,-0.320702,-1.63621
-0.213919,-0.317612,-1.64359
-0.260956,-0.300944,-1.62685
-0.301458,-0.302521,-1.63131
-0.297395,-0.318448,-1.65093
-0.263316,-0.289119,-1.68004
-0.231119,-0.266421,-1.68443
-0.257388,-0.243506,-1.62024
-0.26403,-0.261684,-1.60182
-0.238387,-0.264882,-1.62708
-0.22158,-0.253456,-1.63016
-0.195586,-0.241421,-1.64136
-0.20356,-0.233409,-1.63576
-0.187164,-0.212002,-1.62871
-0.191134,-0.186062,-1.61803
-0.191952,-0.180986,-1.60256
-0.20168,-0.183987,-1.58453
-0.202739,-0.184476,-1.58607
-0.203947,-0.186636,-1.58835
-0.211851,-0.186501,-1.58731
-0.219947,-0.191666,-1.59459
-0.225366,-0.193292,-1.59535
-0.223781,-0.195786,-1.59843
-0.224464,-0.19643,-1.59974
-0.224435,-0.198141,-1.60173
-0.223202,-0.200295,-1.60362
-0.222944,-0.200672,-1.60444
-0.221512,-0.200903,-1.60502
-0.221488,-0.201745,-1.60411
-0.22171,-0.20268,-1.60483
-0.22263,-0.203011,-1.60414
-0.221824,-0.203384,-1.60501
-0.221476,-0.203342,-1.60646
-0.222535,-0.203333,-1.60625
-0.22351,-0.203259,-1.60668
-0.226529,-0.204017,-1.60509
-0.226262,-0.204096,-1.60637
-0.223957,-0.204406,-1.60641
-0.221602,-0.205131,-1.6078
-0.221292,-0.205364,-1.60808
-0.220352,-0.205686,-1.60886
-0.220572,-0.20613,-1.60735
-0.220945,-0.206614,-1.60793
-0.222633,-0.207689,-1.60839
-0.224349,-0.208893,-1.60839
-0.222782,-0.209351,-1.61031
-0.224592,-0.211322,-1.60864
-0.224645,-0.213082,-1.60976
-0.224767,-0.216992,-1.60954
-0.220929,-0.225088,-1.61103
-0.209724,-0.242044,-1.60998
-0.181054,-0.274044,-1.61674
-0.152715,-0.318658,-1.62463
-0.168049,-0.356577,-1.60824
-0.157889,-0.394364,-1.61627
-0.16296,-0.442788,-1.61384
-0.166721,-0.470816,-1.60752
-0.169503,-0.536185,-1.59593
-0.174028,-0.553219,-1.57205
-0.163161,-0.590367,-1.56742
-0.151882,-0.612234,-1.56514
-0.181944,-0.635464,-1.54746
-0.205829,-0.664474,-1.53262
-0.254744,-0.702621,-1.49949
-0.257002,-0.724832,-1.47366
-0.221426,-0.727464,-1.45389
-0.214665,-0.749416,-1.43626
-0.22511,-0.76487,-1.40971
-0.240165,-0.775891,-1.36046
-0.199158,-0.768945,-1.35608
-0.161734,-0.760428,-1.34646
-0.067677,-0.741566,-1.37811
0.0111374,-0.700194,-1.40078
0.0799976,-0.659753,-1.43451
0.166876,-0.605476,-1.48958
0.229014,-0.556561,-1.51963
0.26801,-0.490659,-1.53773
0.357373,-0.416595,-1.58646
0.421292,-0.361461,-1.61493
0.520852,-0.275017,-1.64478
0.597985,-0.193908,-1.66161
0.653098,-0.0756024,-1.6703
0.698632,0.0106206,-1.68264
0.738884,0.0639502,-1.69356
0.727175,0.0860299,-1.70627
0.688713,0.138461,-1.70358
0.606431,0.124042,-1.69427
0.484457,0.0901179,-1.69974
0.420319,0.0854121,-1.68378
0.357872,0.0873509,-1.66506
0.327008,0.1163,-1.64892
0.271798,0.115072,-1.60612
0.133061,0.122852,-1.47411
0.090551,0.117141,-1.44947
-0.0473449,0.127297,-1.30238
-0.0681092,0.146464,-1.30587
-0.0592727,0.172676,-1.30197
-0.0746427,0.211707,-1.2539
-0.0373383,0.244606,-1.23267
0.0385959,0.273606,-1.23177
0.159145,0.286625,-1.27393
0.252243,0.288944,-1.28581
0.359103,0.289793,-1.33764
0.436544,0.281936,-1.36866
0.508272,0.279369,-1.38498
0.574046,0.270656,-1.40624
0.598672,0.222545,-1.44407
0.624162,0.206219,-1.51438
0.603911,0.086392,-1.55072
0.621343,0.0185686,-1.63325
0.611606,-0.0544242,-1.68302
0.584476,-0.153853,-1.71105
0.565287,-0.254894,-1.73329
0.572,-0.335375,-1.77164
0.582737,-0.399486,-1.82853
0.588675,-0.465287,-1.87444
0.577256,-0.535409,-1.91379
0.562085,-0.630531,-1.93844
0.485017,-0.704506,-1.91398
0.393961,-0.770424,-1.86753
0.191249,-0.81966,-1.7365
-0.0855903,-0.848134,-1.56876
-0.351955,-0.80404,-1.40874
-0.555523,-0.744011,-1.30005
-0.750086,-0.630158,-1.20754
-0.871775,-0.5154,-1.21705
-1.02796,-0.404975,-1.18473
-1.11793,-0.302315,-1.1872
-1.19969,-0.215792,-1.20196
-1.23775,-0.168723,-1.21658
-1.32378,-0.0569203,-1.22684
-1.34104,0.0217914,-1.24416
-1.3453,0.105934,-1.28788
-1.37339,0.194515,-1.34513
-1.31995,0.301019,-1.39963
-1.20395,0.39057,-1.45063
-1.13984,0.454644,-1.42677
-1.08956,0.491788,-1.46794
-1.0826,0.520303,-1.46426
-1.03792,0.542469,-1.44913
-0.947464,0.565281,-1.43632
-0.837989,0.573279,-1.42816
-0.789126,0.583576,-1.41443
-0.715506,0.568927,-1.43619
-0.653993,0.53752,-1.43082
-0.557612,0.508459,-1.4494
-0.469131,0.454805,-1.46977
-0.362224,0.39454,-1.49131
-0.283002,0.321969,-1.48218
-0.211135,0.243665,-1.50078
-0.130496,0.179925,-1.52603
-0.0338041,0.108049,-1.57283
0.0646014,0.0759177,-1.60186
0.144882,0.0391898,-1.62756
0.221079,0.0308053,-1.6506
0.278231,0.0357012,-1.65973
0.361391,0.0510822,-1.70105
0.429715,0.0674888,-1.71872
0.48004,0.0590002,-1.69742
0.545738,0.0647858,-1.67561
0.587223,0.0582298,-1.64301
0.641718,0.0568524,-1.63319
0.693815,0.0705387,-1.62479
0.725164,0.0750426,-1.61415
0.752029,0.088203,-1.62426
0.760558,0.100202,-1.64248
0.770651,0.100938,-1.66662
0.765326,0.0868094,-1.70584
0.729869,0.0392276,-1.75015
0.688683,-0.0698414,-1.79494
0.713261,-0.212512,-1.83393
0.657127,-0.278884,-1.81608
0.5669,-0.368501,-1.80224
0.521742,-0.453231,-1.83475
0.441894,-0.528882,-1.78857
0.348615,-0.614496,-1.73793
0.298866,-0.689169,-1.72434
0.174,-0.752325,-1.63907
0.0164454,-0.791064,-1.50917
-0.124224,-0.768605,-1.39418
-0.135429,-0.757262,-1.39529
-0.0835247,-0.707401,-1.45462
-0.027821,-0.692519,-1.4612
-0.105744,-0.701729,-1.39712
-0.0691042,-0.692501,-1.44176
-0.0820273,-0.694509,-1.42193
-0.0743591,-0.690519,-1.43047
-0.072578,-0.690901,-1.43103
-0.0676403,-0.689918,-1.43349
-0.0695606,-0.690535,-1.43512
-0.0699396,-0.692347,-1.43398
-0.0618445,-0.691801,-1.44047
-0.067103,-0.693515,-1.43701
-0.0598092,-0.691857,-1.44241
-0.0687902,-0.693482,-1.44078
-0.0599224,-0.689918,-1.45468
-0.0668112,-0.686572,-1.4591
-0.0547735,-0.643491,-1.49444
-0.00314015,-0.603359,-1.52821
-0.0426521,-0.609101,-1.51005
-0.0598854,-0.604006,-1.51655
-0.062877,-0.602653,-1.5236
-0.129256,-0.508451,-1.45711
-0.105721,-0.323222,-1.46329
-0.0611207,-0.145313,-1.55241
-0.0432685,-0.0433379,-1.59022
-0.0792721,0.0487914,-1.59745
-0.066645,0.12044,-1.6382
-0.0555601,0.180117,-1.65565
-0.0234734,0.212684,-1.62234
0.00455038,0.26032,-1.56964
0.0408347,0.288241,-1.53047
0.0629803,0.319602,-1.46855
0.158709,0.33975,-1.41899
0.237352,0.325597,-1.37928
0.35526,0.284352,-1.38438
0.447338,0.243216,-1.42027
0.516623,0.204147,-1.46584
0.561315,0.152285,-1.53251
0.600636,0.129035,-1.60651
0.645777,0.118948,-1.66348
0.667406,0.118349,-1.70904
0.66574,0.128697,-1.72932
0.64034,0.148603,-1.75114
0.593861,0.17711,-1.76722
0.542819,0.180185,-1.73334
0.514581,0.189868,-1.71067
0.505537,0.199298,-1.69211
0.48596,0.21865,-1.67995
0.457947,0.233425,-1.66462
0.43825,0.251197,-1.66174
0.392169,0.247427,-1.65199
0.394116,0.241888,-1.66163
0.38792,0.230087,-1.66618
0.382065,0.21924,-1.66672
0.394604,0.199374,-1.67178
0.409915,0.190014,-1.68011
0.416937,0.178016,-1.67693
0.415452,0.175366,-1.67934
0.409326,0.173174,-1.67308
0.385036,0.186611,-1.6769
0.359327,0.191976,-1.6826
0.365992,0.20426,-1.69023
0.388179,0.181738,-1.7042
0.402676,0.167729,-1.73852
0.416516,0.139457,-1.76184
0.414779,0.0337051,-1.76176
0.429703,-0.0441266,-1.75952
0.431049,-0.158442,-1.75991
0.444779,-0.262076,-1.80343
0.444967,-0.31977,-1.80169
0.479811,-0.367649,-1.80754
0.534076,-0.404939,-1.83655
0.589239,-0.429072,-1.8664
0.638191,-0.463469,-1.89349
0.659908,-0.499918,-1.91593
0.661421,-0.54885,-1.94354
0.517799,-0.612525,-1.88821
0.305986,-0.633226,-1.80845
-0.0380374,-0.653006,-1.61991
-0.309397,-0.574146,-1.4623
-0.445475,-0.504923,-1.42396
-0.589462,-0.371646,-1.40598
-0.712391,-0.285794,-1.33242
-0.901194,-0.198765,-1.2969
-0.9974,-0.129708,-1.28356
-1.05103,-0.113036,-1.25066
-1.10178,-0.09755,-1.26147
-1.14768,-0.0708516,-1.26011
-1.17239,-0.0707106,-1.27506
-1.21122,-0.0780465,-1.24894
-1.21195,-0.0399519,-1.26558
-1.21509,0.00896791,-1.2871
-1.20807,0.076149,-1.34278
-1.15524,0.140063,-1.42037
-1.05589,0.197409,-1.52711
-1.01306,0.221292,-1.57895
-0.964645,0.235581,-1.61382
-0.921883,0.242653,-1.62266
-0.848919,0.264181,-1.63695
-0.779411,0.268275,-1.67487
-0.690551,0.285855,-1.7069
-0.693791,0.277641,-1.69999
-0.704293,0.261939,-1.68274
-0.718767,0.256318,-1.68127
-0.727411,0.25256,-1.67663
-0.757221,0.244813,-1.65794
-0.753213,0.243153,-1.67238
-0.765181,0.239952,-1.67294
-0.780584,0.233967,-1.66987
-0.788801,0.231056,-1.66929
-0.788715,0.230261,-1.67175
-0.798543,0.224891,-1.67069
-0.798165,0.221986,-1.67565
-0.79896,0.219764,-1.67937
-0.796775,0.217993,-1.68338
-0.797312,0.211427,-1.68957
-0.819878,0.199827,-1.68237
-0.8317,0.160565,-1.64334
-0.819879,0.11904,-1.63397
-0.812083,0.0474052,-1.62181
-0.789599,-0.0230011,-1.60938
-0.768792,-0.110308,-1.54117
-0.78263,-0.195933,-1.49472
-0.745102,-0.29814,-1.44272
-0.743723,-0.327197,-1.40431
-0.749422,-0.394771,-1.38575
-0.742652,-0.425055,-1.33142
-0.69108,-0.482334,-1.31733
-0.675265,-0.52387,-1.26412
-0.658582,-0.563348,-1.203
-0.538469,-0.623644,-1.22057
-0.446051,-0.645773,-1.23158
-0.32739,-0.665418,-1.27239
-0.205088,-0.653745,-1.31696
-0.0842231,-0.583085,-1.37519
0.0195843,-0.467443,-1.4624
0.172905,-0.39572,-1.58429
0.300154,-0.312333,-1.69317
0.429269,-0.219991,-1.81376
0.463734,-0.163448,-1.85517
0.468972,-0.111117,-1.89822
0.514448,-0.0416145,-1.95833
0.55316,0.0508396,-1.98693
0.588699,0.131282,-2.00343
0.588911,0.179653,-1.99954
0.57899,0.196205,-1.99207
0.548395,0.21776,-1.97802
0.53821,0.221781,-1.96043
0.566453,0.251647,-1.96381
0.554652,0.256262,-1.93002
0.565235,0.270148,-1.92801
0.567675,0.255907,-1.8937
0.579747,0.243669,-1.85072
0.594791,0.234831,-1.86307
0.621237,0.198454,-1.93906
0.625705,0.172153,-1.95354
0.619793,0.123154,-1.94687
0.605483,0.103458,-1.94554
0.597475,0.100417,-1.95408
0.600504,0.0983014,-1.94945
0.602884,0.0979243,-1.95673
0.606902,0.0978885,-1.95538
0.614683,0.0899685,-1.95413
0.604116,0.0838735,-1.94471
0.601723,0.0624026,-1.94307
0.612283,0.0457602,-1.96982
0.629255,0.0342823,-1.98321
0.632768,0.00517228,-1.97976
0.644786,-0.0108738,-1.99266
0.654847,-0.0342589,-1.99841
0.662085,-0.0594347,-2.00286
0.677735,-0.0867964,-2.01122
0.694021,-0.115885,-2.01991
0.701287,-0.164167,-2.02073
0.723189,-0.195951,-2.03923
0.741539,-0.214977,-2.0517
0.750774,-0.235283,-2.0667
0.761731,-0.249149,-2.07632
0.767107,-0.265746,-2.08006
0.774098,-0.289375,-2.08354
0.795046,-0.303721,-2.09347
0.787272,-0.331626,-2.09134
0.760633,-0.37263,-2.09269
0.726914,-0.412381,-2.09943
0.71091,-0.43122,-2.12651
0.636962,-0.491662,-2.12295
0.59096,-0.508889,-2.14366
0.41186,-0.604605,-2.08777
0.353841,-0.641612,-2.06642
0.149499,-0.706969,-1.95105
0.0952792,-0.737551,-1.89425
-0.113279,-0.752757,-1.73147
-0.285428,-0.710131,-1.61056
-0.462494,-0.667495,-1.48795
-0.611146,-0.589109,-1.39028
-0.631945,-0.542232,-1.4008
-0.736014,-0.508708,-1.35455
-0.736869,-0.477482,-1.35344
-0.765517,-0.425701,-1.34385
-0.825043,-0.347475,-1.32101
-0.8383,-0.279269,-1.35729
-0.860219,-0.192083,-1.3608
-0.85252,-0.120915,-1.38435
-0.89343,-0.0270434,-1.37606
-0.947072,0.0571908,-1.34835
-0.981317,0.106879,-1.34084
-1.0365,0.185398,-1.31583
-1.07171,0.233212,-1.32663
-1.0569,0.270841,-1.35501
-1.0654,0.303214,-1.39561
-1.07559,0.321117,-1.43189
-1.12509,0.332225,-1.44365
-1.11814,0.324622,-1.4928
-1.11322,0.332392,-1.49905
-1.0952,0.324666,-1.51287
-1.06204,0.322454,-1.50839
-1.02468,0.329276,-1.4944
-0.916353,0.330409,-1.49368
-0.799501,0.303946,-1.51495
-0.653389,0.254774,-1.52882
-0.498667,0.200012,-1.52501
-0.408044,0.174465,-1.53776
-0.275855,0.130788,-1.54674
-0.17593,0.106959,-1.57107
-0.0729756,0.0847086,-1.60092
0.0206145,0.0663751,-1.62964
0.0877446,0.0509794,-1.68009
0.16157,0.0401168,-1.72066
0.192859,0.00966159,-1.73672
0.202968,0.00655054,-1.73771
0.247486,-0.0137625,-1.76462
0.251237,-0.0137006,-1.76893
0.251975,-0.0168912,-1.76478
0.278789,-0.0108704,-1.7806
0.327772,-0.0087009,-1.80473
0.37277,0.000185676,-1.82658
0.400131,-0.00864836,-1.8336
0.438244,-0.00976703,-1.84617
0.500828,-0.0272889,-1.8639
0.549664,-0.0674911,-1.88747
0.550945,-0.159124,-1.8758
0.553307,-0.218473,-1.87917
0.544609,-0.291331,-1.89114
0.542273,-0.342007,-1.91826
0.559573,-0.402618,-1.94319
0.597573,-0.438746,-1.9873
0.599843,-0.49152,-1.99855
0.594658,-0.54327,-2.00777
0.587058,-0.581515,-2.02419
0.587066,-0.626506,-2.02708
0.588057,-0.675953,-2.03282
0.575276,-0.705208,-2.02216
0.516666,-0.750716,-1.96538
0.448758,-0.777135,-1.90993
0.380387,-0.798264,-1.85635
0.313145,-0.81951,-1.80611
0.241101,-0.831211,-1.75668
0.0419689,-0.833667,-1.62028
-0.068002,-0.844033,-1.54625
-0.288986,-0.802795,-1.38097
-0.417307,-0.734801,-1.29225
-0.487053,-0.652257,-1.28495
-0.531474,-0.539271,-1.30393
-0.549946,-0.503387,-1.33004
-0.587761,-0.439834,-1.3131
-0.586183,-0.370644,-1.33478
-0.564781,-0.322415,-1.356
-0.530344,-0.273478,-1.38645
-0.512643,-0.237038,-1.41336
-0.492944,-0.189173,-1.45345
-0.472495,-0.11113,-1.48671
-0.431244,-0.0384374,-1.51819
-0.400541,0.0511879,-1.53473
-0.393787,0.12798,-1.53002
-0.386659,0.17698,-1.54519
-0.38283,0.198963,-1.55171
-0.380587,0.222862,-1.55498
-0.367984,0.236193,-1.55465
-0.347307,0.247632,-1.55168
-0.315214,0.252028,-1.54406
-0.298365,0.255562,-1.54919
-0.258114,0.251505,-1.5601
-0.187955,0.24355,-1.57754
-0.113399,0.209187,-1.5724
-0.025065,0.173207,-1.59666
0.0502424,0.143924,-1.64527
0.0820054,0.111804,-1.63773
0.115505,0.0744241,-1.64977
0.0905958,0.0601119,-1.63203
0.0751694,0.0242476,-1.63027
0.0649301,-0.0160399,-1.65106
0.0532835,-0.0218259,-1.67134
0.0252762,-0.00875002,-1.68146
0.0153055,-0.0130917,-1.68776
0.00543785,-0.0109092,-1.70119
0.00112948,-0.013418,-1.69846
0.0108957,-0.018687,-1.71113
0.0152716,-0.030446,-1.71514
0.00957954,-0.0398609,-1.71627
-0.00441246,-0.0486701,-1.71902
-0.00337735,-0.0505247,-1.72687
-0.00347672,-0.048813,-1.72439
0.00391673,-0.0491271,-1.72466
0.0100069,-0.0485747,-1.72447
0.0142852,-0.0484992,-1.72195
0.0198466,-0.0474365,-1.72163
0.0211402,-0.0469813,-1.71925
0.0245648,-0.0472424,-1.72058
0.0340496,-0.0489779,-1.72339
0.0426506,-0.0531618,-1.72243
0.0402612,-0.0547341,-1.71707
0.0412985,-0.0563524,-1.71864
0.0347856,-0.0630893,-1.71371
0.0360587,-0.0715059,-1.71934
0.0342301,-0.0723593,-1.7314
0.0317062,-0.074333,-1.72993
0.0318443,-0.0763685,-1.73619
0.0392239,-0.0829577,-1.74049
0.037969,-0.0854115,-1.73759
0.0448852,-0.0911485,-1.73347
0.0436046,-0.0895147,-1.73509
0.0466064,-0.0891661,-1.73376
0.0426982,-0.0908736,-1.72934
0.0456409,-0.095579,-1.72885
0.0366366,-0.0994274,-1.72828
0.0308198,-0.101698,-1.72661
0.0250297,-0.106697,-1.72774
0.0165603,-0.110804,-1.74439
0.0126513,-0.0981607,-1.79492
0.00425172,-0.0660599,-1.9005
-0.0372703,-0.076097,-1.95692
-0.116951,-0.140826,-1.96821
-0.149512,-0.197713,-1.87312
-0.0855018,-0.240516,-1.80111
-0.0483813,-0.240208,-1.77983
-0.0754576,-0.215277,-1.76555
-0.0855711,-0.183361,-1.76446
-0.0983035,-0.166586,-1.74755
-0.102974,-0.155047,-1.7384
-0.0980481,-0.14999,-1.73477
-0.102553,-0.15072,-1.72574
-0.105406,-0.152518,-1.72516
-0.101086,-0.153425,-1.72975
-0.102656,-0.154903,-1.72923
-0.101432,-0.155742,-1.73146
-0.0981608,-0.157762,-1.7323
-0.0908884,-0.160289,-1.7346
-0.0878216,-0.161894,-1.7342
-0.0851876,-0.163059,-1.73601
-0.0830397,-0.163865,-1.73731
-0.0820066,-0.167995,-1.73357
-0.0773748,-0.170978,-1.72817
-0.0750767,-0.172802,-1.72584
-0.0704699,-0.17272,-1.72587
-0.0724237,-0.172935,-1.72349
-0.0728569,-0.171042,-1.72737
-0.0758886,-0.171428,-1.72725
-0.0764408,-0.173955,-1.72423
-0.075273,-0.175256,-1.72183
-0.0758509,-0.176007,-1.71909
-0.0729422,-0.17469,-1.72072
-0.073913,-0.173004,-1.71901
-0.0742605,-0.172358,-1.72037
-0.0771262,-0.173025,-1.72108
-0.0784399,-0.174305,-1.72162
-0.0811109,-0.176535,-1.72142
-0.0823184,-0.176384,-1.72255
-0.0833597,-0.175436,-1.72539
-0.0851084,-0.175464,-1.72534
-0.0841499,-0.174661,-1.72608
-0.0845846,-0.174567,-1.72462
-0.0840702,-0.173785,-1.72445
-0.0865616,-0.173497,-1.72503
-0.0871457,-0.172705,-1.7273
-0.084326,-0.175766,-1.73125
-0.0858664,-0.176682,-1.7324
-0.08332,-0.178094,-1.73573
-0.083436,-0.181401,-1.73873
-0.0790826,-0.182545,-1.74213
-0.0741215,-0.185467,-1.74924
-0.0601772,-0.184644,-1.76056
-0.0335305,-0.169694,-1.79172
0.0385577,-0.0953175,-1.92356
0.134647,-0.042381,-2.16154
0.160353,-0.0765502,-2.32506
0.133159,-0.189699,-2.26783
0.0438715,-0.334828,-2.08887
-0.0144264,-0.363774,-1.91256
0.00177319,-0.296759,-1.8313
0.0307039,-0.220623,-1.80228
-0.00297228,-0.180803,-1.78417
-0.0217697,-0.150055,-1.83519
-0.0316782,-0.133614,-1.92629
-0.0650701,-0.141513,-1.9244
-0.0630671,-0.132753,-1.90595
-0.0501356,-0.132986,-1.88078
-0.0503949,-0.145964,-1.86248
-0.0414091,-0.144202,-1.86036
-0.0369232,-0.140272,-1.84954
-0.0368647,-0.141354,-1.84668
-0.0335586,-0.140824,-1.84828
-0.0325803,-0.140007,-1.84851
-0.0324712,-0.139681,-1.8473
-0.0311926,-0.138117,-1.84747
-0.0316861,-0.141469,-1.84449
-0.0294503,-0.144472,-1.84675
-0.0298585,-0.147571,-1.84504
-0.0295878,-0.148738,-1.84518
-0.0301763,-0.149582,-1.84441
-0.0290815,-0.150295,-1.84409
-0.0297481,-0.150078,-1.84283
-0.0297368,-0.148609,-1.84273
-0.0296462,-0.147475,-1.84349
-0.0290456,-0.145068,-1.8431
-0.0288804,-0.145066,-1.84232
-0.0295759,-0.145313,-1.84284
-0.030136,-0.147018,-1.84514
-0.0298505,-0.147956,-1.84654
-0.029182,-0.146939,-1.84611
-0.0294582,-0.144957,-1.84219
-0.0537948,-0.127885,-1.83763
-0.0789361,-0.163852,-1.79293
-0.100395,-0.126398,-1.73626
-0.0978494,-0.0557893,-1.69961
-0.0861543,-0.0331457,-1.63012
-0.100198,-0.133936,-1.62472
-0.068616,-0.0882541,-1.66502
-0.0764968,-0.075892,-1.67295
-0.0870941,-0.0419688,-1.6571
-0.0913219,-0.0229285,-1.66816
-0.10404,-0.0165533,-1.66635
